AGE,ESPAC,B2,MIN_B2,AVG_B2,MAX_B2,StDev_B2
0,4X1.85,885.5,108.5,481.4931831311381,885.5,238.49413446068681
0,4X1.85,920.0,108.5,510.66847709184771,920.0,253.79361374769732
0,4X1.85,921.5,108.5,511.54931315732989,921.5,254.23153650513618
0,4X1.85,955.0,108.5,533.66809116809122,955.0,264.99753091760692
-2,4X1.85,110.5,103.5,107.17297297297297,110.5,1.9958719148163107
-2,4X1.85,118.0,103.5,111.99220272904483,118.0,4.2149215987750788
-2,4X1.85,140.5,103.5,123.95441347270615,140.5,9.60200660130039
-2,4X1.85,149.0,103.5,126.56041456016177,149.0,11.261795490203001
12,3.5x2.14,94.0,56.0,77.766431924882625,94.0,10.685119942240272
12,3.5x2.14,105.5,56.0,83.026737967914443,105.5,13.287285741484581
12,3.5x2.14,166.0,56.0,127.82780725022104,166.0,29.431478610184719
11,3.5x2.14,38.0,31.0,34.852272727272727,38.0,2.2503627943898481
11,3.5x2.14,40.5,31.0,36.144628099173552,40.5,2.8704224547739523
11,3.5x2.14,61.5,31.0,47.22172949002217,61.5,8.454036123650944
11,3.5x2.14,64.0,31.0,48.640120967741936,64.0,9.2317536765737636
11,3.5x2.14,122.5,31.0,75.697715289982426,122.5,28.310822151397971
11,3.5x2.14,126.0,31.0,79.086263286999184,126.0,29.994880212655289
11,3.5x2.14,129.0,31.0,82.430312261995425,129.0,31.465880834420553
11,3.5x2.14,129.5,31.0,82.50190114068441,129.5,31.495424340271732
1,4X1.85,269.0,251.5,261.374251497006,269.0,5.3033629257208483
1,4X1.85,277.0,251.5,266.091726618705,277.0,7.2521404710855872
1,4X1.85,334.0,251.5,298.32720306513409,334.0,22.338544508885324
1,4X1.85,340.0,251.5,301.42448835568104,340.0,23.908716176720311
1,4X1.85,416.5,251.5,334.80205859065717,416.5,44.322919575778421
1,4X1.85,421.0,251.5,336.37004662004659,421.0,45.357918404482817
1,4X1.85,432.0,251.5,340.81492427041007,432.0,48.366213083298376
1,4X1.85,458.0,251.5,350.43999329534029,458.0,55.108363034339618
1,4X1.85,475.0,251.5,355.11261261261262,475.0,58.625454062585156
13,3.5x2.14,64.0,54.0,59.439814814814817,64.0,3.1479986169769436
13,3.5x2.14,89.0,54.0,75.222488038277518,89.0,9.6294122220553433
13,3.5x2.14,94.5,54.0,77.589041095890408,94.5,10.680399617013608
13,3.5x2.14,118.0,54.0,85.097572815533979,118.0,15.147427237857247
13,3.5x2.14,152.0,54.0,93.621841890790549,152.0,24.253790585787257
-1,4X1.85,60.5,56.5,58.655303030303031,60.5,1.2233925046561152
-1,4X1.85,78.5,56.5,67.429558011049721,78.5,6.3008822252779568
-1,4X1.85,102.0,56.5,73.9057492931197,102.0,11.402481314257543
-1,4X1.85,115.5,56.5,79.879133858267721,115.5,17.092231080681106
-1,4X1.85,124.0,56.5,87.7231746031746,124.0,22.207906431848965
-1,4X1.85,128.0,56.5,92.884149697303243,128.0,24.516911401414394
-1,4X1.85,141.0,56.5,107.42666184971098,141.0,28.345916911426748
-1,4X1.85,155.0,56.5,117.91077170418006,155.0,30.256698100515248
-1,4X1.85,207.5,56.5,146.89545056867891,207.5,39.929152910617923
-1,4X1.85,221.5,56.5,151.35451823625476,221.5,42.04018584732863
0,4X1.85,135.0,108.5,122.35220125786164,135.0,7.64121098327585
0,4X1.85,136.5,108.5,122.81363943281566,136.5,7.9065728935648734
0,4X1.85,153.0,108.5,128.78516377649325,153.0,11.826286486871096
0,4X1.85,205.0,108.5,132.90315027671349,205.0,16.255810344898691
0,4X1.85,297.0,108.5,134.97306889352819,297.0,22.129956344573117
0,4X1.85,442.5,108.5,144.63643692059654,442.5,55.735033670637428
0,4X1.85,445.0,108.5,146.9124,445.0,61.314371130126034
0,4X1.85,462.5,108.5,157.50579374275782,462.5,82.3678720723508
0,4X1.85,503.0,108.5,233.62303120356611,503.0,156.78788067285802
0,4X1.85,534.5,108.5,301.38531278331823,534.5,183.1042865981963
0,4X1.85,535.0,108.5,302.80626267177291,535.0,183.44813000030246
0,4X1.85,556.0,108.5,331.61574349811394,556.0,189.27142065152077
0,4X1.85,559.0,108.5,334.84833659491193,559.0,189.82354842916251
0,4X1.85,619.5,108.5,382.26476220874559,619.5,198.45394417450893
0,4X1.85,623.5,108.5,386.20459896405589,623.5,199.1513411468099
0,4X1.85,627.0,108.5,389.09520855946658,627.0,199.65991869440373
0,4X1.85,630.0,108.5,391.96284663704614,630.0,200.16901827723933
0,4X1.85,633.5,108.5,394.83174386920979,633.5,200.67018965555965
0,4X1.85,640.5,108.5,398.93690476190477,640.5,201.40022613223857
0,4X1.85,647.0,108.5,402.8820644216691,647.0,202.13792549023387
0,4X1.85,661.0,108.5,410.33946583321494,661.0,203.62837178551615
0,4X1.85,672.0,108.5,415.26696391249828,672.0,204.7094628632934
0,4X1.85,673.0,108.5,415.69717624148007,673.0,204.80897089570985
0,4X1.85,691.0,108.5,421.03496455834244,691.0,206.15585985453848
0,4X1.85,694.0,108.5,422.10522742701971,694.0,206.4525963956211
0,4X1.85,712.0,108.5,425.3870101986044,712.0,207.45388191290556
0,4X1.85,727.0,108.5,427.9712024474594,727.0,208.35904002236975
0,4X1.85,741.0,108.5,429.50992588671255,741.0,208.95861887415566
0,4X1.85,755.0,108.5,431.56699539776463,755.0,209.84530624574987
0,4X1.85,762.0,108.5,431.9973736047275,762.0,210.04310427558983
0,4X1.85,768.0,108.5,432.73742138364781,768.0,210.39292364791686
0,4X1.85,784.0,108.5,434.88658854166664,784.0,211.47839041625778
0,4X1.85,798.5,108.5,437.69403177883993,798.5,212.98644779959093
0,4X1.85,814.0,108.5,441.43337595907929,814.0,215.11707665415128
0,4X1.85,894.0,108.5,488.90901871809416,894.0,242.53299271749066
0,4X1.85,906.5,108.5,498.35147417424076,906.5,247.52783969473697
0,4X1.85,953.0,108.5,532.38007756685033,953.0,264.37698456070638
-2,4X1.85,115.0,103.5,110.22163588390501,115.0,3.4343358783423885
-2,4X1.85,121.0,103.5,113.80059970014993,121.0,4.97138655955302
12,3.5x2.14,67.5,56.0,61.893258426966291,67.5,3.2946857262460276
12,3.5x2.14,68.0,56.0,62.396907216494846,68.0,3.5779548862981603
12,3.5x2.14,77.0,56.0,67.775510204081627,77.0,6.1682073400331587
12,3.5x2.14,122.5,56.0,91.193017127799735,122.5,18.05698517771307
12,3.5x2.14,138.5,56.0,104.59717314487632,138.5,24.312606586704028
12,3.5x2.14,141.0,56.0,108.12162162162163,141.0,25.369416874716688
12,3.5x2.14,141.5,56.0,108.14813343923748,141.5,25.376773287926543
12,3.5x2.14,143.0,56.0,110.57859778597786,143.0,25.99742742834411
12,3.5x2.14,150.5,56.0,118.08992384299941,150.5,27.469896628911922
12,3.5x2.14,189.0,56.0,135.41703952274423,189.0,32.377714689880143
11,3.5x2.14,41.5,31.0,36.651851851851852,41.5,3.101681100553396
11,3.5x2.14,62.0,31.0,47.697424892703864,62.0,8.71685265656603
11,3.5x2.14,66.0,31.0,49.808630393996246,66.0,9.8819612658115226
11,3.5x2.14,88.5,31.0,56.973251028806587,88.5,14.900412469172068
11,3.5x2.14,98.5,31.0,60.279925187032418,98.5,17.663748144045439
11,3.5x2.14,99.0,31.0,60.662345679012347,99.0,17.988937046097725
11,3.5x2.14,105.0,31.0,63.834474885844749,105.0,20.568575167221823
11,3.5x2.14,159.0,31.0,104.0141532454856,159.0,38.582903267999839
11,3.5x2.14,182.5,31.0,110.82778264680105,182.5,41.835371378406819
1,4X1.85,276.5,251.5,265.5996240601504,276.5,7.0245150137849821
1,4X1.85,292.0,251.5,275.4266917293233,292.0,11.520238555662226
1,4X1.85,298.0,251.5,278.49681528662421,298.0,12.850973416520262
1,4X1.85,308.5,251.5,284.24231242312425,308.5,15.53740776211756
1,4X1.85,313.5,251.5,286.77034559643255,313.5,16.759715039532225
1,4X1.85,323.5,251.5,292.58818181818179,323.5,19.502885775215127
1,4X1.85,337.0,251.5,299.90418502202641,337.0,23.132524728771838
1,4X1.85,354.0,251.5,307.80656934306569,354.0,27.376058208325404
1,4X1.85,372.0,251.5,315.76315789473682,372.0,32.011391719579741
1,4X1.85,375.0,251.5,317.13078880407124,375.0,32.845243553244849
1,4X1.85,378.5,251.5,318.23776223776224,378.5,33.52591414306027
1,4X1.85,393.0,251.5,323.97372029250459,393.0,37.207252311369004
1,4X1.85,403.5,251.5,328.81388888888887,403.5,40.402309346345419
1,4X1.85,418.0,251.5,335.41905697445975,418.0,44.726748666543656
1,4X1.85,501.0,251.5,362.45656136087484,501.0,64.490470226285964
13,3.5x2.14,99.5,54.0,79.9404332129964,99.5,11.848938819042049
13,3.5x2.14,102.0,54.0,81.131101021566408,102.0,12.491797664868349
13,3.5x2.14,111.0,54.0,84.090270812437311,111.0,14.326299138819502
13,3.5x2.14,126.0,54.0,86.43164794007491,126.0,16.423675686488217
13,3.5x2.14,146.0,54.0,91.496615905245349,146.0,22.07452135823733
-1,4X1.85,137.5,56.5,103.32864710676446,137.5,27.533267104271122
-1,4X1.85,161.5,56.5,121.4967024914509,161.5,31.102573401447582
-1,4X1.85,184.5,56.5,134.90939719541066,184.5,35.487871334567004
-1,4X1.85,186.0,56.5,136.21846726982437,186.0,35.933724548021
-1,4X1.85,187.5,56.5,136.92942102501311,187.5,36.177103949004646
-1,4X1.85,210.0,56.5,148.04222126806928,210.0,40.433065860460204
0,4X1.85,126.0,108.5,117.68201516793066,126.0,5.03129268974898
0,4X1.85,163.0,108.5,130.85851586946805,163.0,13.630177542340652
0,4X1.85,248.0,108.5,134.11995798319327,248.0,19.370722372801058
0,4X1.85,260.0,108.5,134.37085953878406,260.0,20.110821579558674
0,4X1.85,397.0,108.5,136.78024026512014,397.0,30.046052975449211
0,4X1.85,427.0,108.5,139.87013519049569,427.0,41.80150368332022
0,4X1.85,441.0,108.5,144.03574313408723,441.0,54.162272406308851
0,4X1.85,509.0,108.5,248.85395622895624,509.0,164.72221467816908
0,4X1.85,517.5,108.5,267.45408296373597,517.5,172.66712345306428
0,4X1.85,564.0,108.5,339.03323088743758,564.0,190.5277599975758
0,4X1.85,622.0,108.5,385.60841856805666,622.0,199.04667062083377
0,4X1.85,645.0,108.5,401.69788141827274,645.0,201.91055581607105
0,4X1.85,664.5,108.5,412.01439458086367,664.5,203.98447037481444
0,4X1.85,690.0,108.5,420.55571487095455,690.0,206.02443656172281
0,4X1.85,704.0,108.5,424.09099487732544,704.0,207.04150775824212
0,4X1.85,722.0,108.5,427.21916255500736,722.0,208.08575200838672
0,4X1.85,772.0,108.5,433.22307994243096,772.0,210.63033139140762
0,4X1.85,807.0,108.5,439.34278549382714,807.0,213.91668858088292
0,4X1.85,818.0,108.5,442.5342343491011,818.0,215.758504099046
0,4X1.85,819.5,108.5,443.06149732620321,819.5,216.0665847447703
0,4X1.85,833.0,108.5,448.17129396984927,833.0,219.08463873202467
0,4X1.85,850.0,108.5,456.5143261190359,850.0,224.06462401496097
0,4X1.85,883.5,108.5,479.90343347639487,883.5,237.61392965467343
0,4X1.85,895.5,108.5,489.59892412231028,895.5,242.90339610924883
0,4X1.85,903.0,108.5,495.72144132083889,903.0,246.15122648759555
0,4X1.85,908.0,108.5,500.0676600441501,908.0,248.4197527449403
0,4X1.85,913.0,108.5,505.13201787855661,913.0,251.01529544285884
0,4X1.85,933.5,108.5,520.34341842630533,933.5,258.56247690174189
0,4X1.85,956.0,108.5,533.88284348621983,956.0,265.10118718381267
0,4X1.85,966.0,108.5,539.5846879389926,966.0,267.8518532807056
-2,4X1.85,135.0,103.5,121.91017964071857,135.0,8.5126745892686966
-2,4X1.85,136.5,103.5,122.29320388349515,136.5,8.7034170319243653
-2,4X1.85,139.0,103.5,123.48505678421996,139.0,9.3356030710780011
-2,4X1.85,140.0,103.5,123.94479953515398,140.0,9.5965036012953284
12,3.5x2.14,64.0,56.0,60.384615384615387,64.0,2.455493252970697
12,3.5x2.14,79.0,56.0,68.808755760368669,79.0,6.661912667481082
12,3.5x2.14,97.5,56.0,79.3931623931624,97.5,11.439689926284991
12,3.5x2.14,121.0,56.0,90.822666666666663,121.0,17.843478898685444
12,3.5x2.14,146.5,56.0,114.02523240371846,146.5,26.735620113180808
11,3.5x2.14,63.0,31.0,48.325102880658434,63.0,9.0581322742976162
11,3.5x2.14,77.0,31.0,53.446177847113887,77.0,12.161600245221473
11,3.5x2.14,89.0,31.0,57.449324324324323,89.0,15.28915478176212
11,3.5x2.14,94.0,31.0,58.910737386804655,94.0,16.485640669678364
11,3.5x2.14,102.0,31.0,62.008353221957037,102.0,19.112145972880839
11,3.5x2.14,125.0,31.0,78.346345514950173,125.0,29.641738252846483
11,3.5x2.14,127.0,31.0,80.492460317460313,127.0,30.637645995781728
11,3.5x2.14,149.5,31.0,99.776336686077286,149.5,37.202643457382045
11,3.5x2.14,162.0,31.0,104.8036573628489,162.0,38.883459148844963
11,3.5x2.14,184.5,31.0,111.61573472041613,184.5,42.283854728466117
11,3.5x2.14,185.5,31.0,111.90112262521589,185.5,42.44832130320998
11,3.5x2.14,186.0,31.0,112.12440809298322,186.0,42.578521201734844
1,4X1.85,256.0,251.5,253.9875,256.0,1.3750874098090582
1,4X1.85,259.0,251.5,255.38888888888889,259.0,2.2078387557351569
1,4X1.85,287.0,251.5,271.63711583924351,287.0,9.8156040876266442
1,4X1.85,299.0,251.5,278.84976525821594,299.0,13.016271313641521
1,4X1.85,308.0,251.5,284.18249075215783,308.0,15.509693956619543
1,4X1.85,312.0,251.5,286.14098173515981,312.0,16.452662442142749
1,4X1.85,318.0,251.5,289.80588822355287,318.0,18.177474375853105
1,4X1.85,325.0,251.5,293.67954345917474,325.0,20.023975817111147
1,4X1.85,361.5,251.5,310.96039886039887,361.5,29.149053681270129
1,4X1.85,363.5,251.5,311.688202247191,363.5,29.579315276272851
1,4X1.85,382.5,251.5,319.99004854368934,382.5,34.617857940520608
1,4X1.85,422.0,251.5,336.96412037037038,422.0,45.755174094986693
1,4X1.85,431.5,251.5,340.47682610307749,431.5,48.135352567289267
1,4X1.85,436.0,251.5,342.37885942608062,436.0,49.438865634045214
1,4X1.85,463.0,251.5,351.97371900826448,463.0,56.23085994369103
1,4X1.85,483.0,251.5,358.11554160125587,483.0,60.9757022842801
1,4X1.85,502.0,251.5,362.66818319684563,502.0,64.669978789852877
13,3.5x2.14,60.0,54.0,57.166666666666664,60.0,1.8600208115380963
13,3.5x2.14,77.5,54.0,67.87164179104478,77.5,6.8171105168866
13,3.5x2.14,82.0,54.0,70.719457013574655,82.0,7.8119497784922673
-1,4X1.85,83.0,56.5,69.023780487804885,83.0,7.3808224490916752
-1,4X1.85,101.0,56.5,73.665399239543731,101.0,11.149584971446625
-1,4X1.85,126.0,56.5,90.418042452830193,126.0,23.507221107339486
-1,4X1.85,135.0,56.5,101.04311846689896,135.0,27.001567220486113
-1,4X1.85,140.0,56.5,106.46674098848013,140.0,28.166533922438731
-1,4X1.85,142.5,56.5,108.27977448907681,142.5,28.503608779403763
-1,4X1.85,156.5,56.5,118.62214041546147,156.5,30.413464634645884
-1,4X1.85,164.0,56.5,122.81957909671317,164.0,31.457679214518897
-1,4X1.85,181.0,56.5,132.83482142857142,181.0,34.778631740925064
-1,4X1.85,189.5,56.5,138.21465120245608,189.5,36.618091358171661
-1,4X1.85,200.5,56.5,143.90286941844406,200.5,38.696610215420577
-1,4X1.85,204.0,56.5,145.61678832116789,204.0,39.388134315355536
-1,4X1.85,215.5,56.5,149.77538654408693,215.5,41.23693349253432
-1,4X1.85,223.0,56.5,151.84572239491823,223.0,42.307955721641648
0,4X1.85,124.0,108.5,116.67258261933904,124.0,4.4369446422259919
0,4X1.85,140.0,108.5,124.61237298266587,140.0,8.9694748783224849
0,4X1.85,437.0,108.5,143.0763776337115,437.0,51.556653396542075
0,4X1.85,464.5,108.5,159.38502879078695,464.5,85.524534339179553
0,4X1.85,473.0,108.5,169.61989606533035,473.0,100.69842026138294
0,4X1.85,478.0,108.5,176.28794480755266,478.0,109.16188680067278
0,4X1.85,492.0,108.5,206.98560680405626,492.0,138.94007235632449
0,4X1.85,501.0,108.5,228.245377387087,501.0,153.62127141918032
0,4X1.85,508.0,108.5,246.86824992931864,508.0,163.76802092858398
0,4X1.85,531.5,108.5,296.01634972170689,531.5,181.74923975381296
0,4X1.85,533.5,108.5,299.685502283105,533.5,182.68476151387119
0,4X1.85,566.0,108.5,340.54522037779049,566.0,190.78382879262327
0,4X1.85,568.0,108.5,342.17834817200225,568.0,191.06107151768958
0,4X1.85,614.5,108.5,377.44478827361564,614.5,197.57714941150363
0,4X1.85,654.0,108.5,407.09391191709847,654.0,202.95987575461083
0,4X1.85,677.0,108.5,417.028092997509,677.0,205.12465053146821
0,4X1.85,728.0,108.5,428.25029900332225,728.0,208.46287386075835
0,4X1.85,742.0,108.5,429.71657188202619,742.0,209.0439354447669
0,4X1.85,846.5,108.5,454.28258718773191,846.5,222.73299746965023
0,4X1.85,855.0,108.5,459.18187370221079,855.0,225.65434758103055
0,4X1.85,864.0,108.5,464.39481615430981,864.0,228.72945808538225
0,4X1.85,874.0,108.5,471.96657991245712,874.0,233.12999119729102
0,4X1.85,905.0,108.5,497.85373432471425,905.0,247.26830649404025
0,4X1.85,914.0,108.5,505.53272707471137,914.0,251.21820045705172
0,4X1.85,928.0,108.5,516.02691082802551,928.0,256.44786130168279
0,4X1.85,976.5,108.5,544.12683677521841,976.5,270.05458333077496
-2,4X1.85,107.0,103.5,105.48404255319149,107.0,1.1650191000778054
-2,4X1.85,126.5,103.5,116.98251028806584,126.5,6.3021012854971143
-2,4X1.85,132.5,103.5,120.36834208552138,132.5,7.7848385814187244
-2,4X1.85,136.0,103.5,122.24707792207792,136.0,8.67972987794886
-2,4X1.85,142.5,103.5,124.87204182718767,142.5,10.132207004952132
-2,4X1.85,150.0,103.5,126.87556109725686,150.0,11.506478746367264
12,3.5x2.14,58.5,56.0,57.088235294117645,58.5,0.93933643662772426
12,3.5x2.14,127.0,56.0,94.523781212841854,127.0,19.929564195404321
12,3.5x2.14,145.5,56.0,113.06155950752394,145.5,26.5426504461515
12,3.5x2.14,153.5,56.0,120.33315098468272,153.5,27.85123620221232
12,3.5x2.14,163.0,56.0,126.32267709291628,163.0,29.034623887184768
12,3.5x2.14,174.5,56.0,131.2270325203252,174.5,30.478897241179659
11,3.5x2.14,59.5,31.0,46.405882352941177,59.5,8.0165270461935663
11,3.5x2.14,68.0,31.0,50.446654611211571,68.0,10.246524358680201
11,3.5x2.14,116.0,31.0,70.488692232055058,116.0,25.320973379289228
11,3.5x2.14,122.0,31.0,75.656552330694808,122.0,28.289190279940186
11,3.5x2.14,139.5,31.0,91.7553125,139.5,34.812739062417741
11,3.5x2.14,140.0,31.0,92.845754428833231,140.0,35.156337902847177
11,3.5x2.14,151.0,31.0,100.69828482328482,151.0,37.4799901846749
1,4X1.85,253.0,251.5,252.5,253.0,0.53452248382484879
1,4X1.85,271.0,251.5,262.64615384615382,271.0,5.8139472437861821
1,4X1.85,281.5,251.5,268.41543026706233,281.5,8.3141158942493547
1,4X1.85,295.5,251.5,276.99913941480207,295.5,12.184306580364888
1,4X1.85,304.0,251.5,281.75991792065662,304.0,14.394781950085733
1,4X1.85,364.5,251.5,312.06804238706081,364.5,29.805285129786046
1,4X1.85,380.0,251.5,319.17314313821936,380.0,34.108283838174934
1,4X1.85,400.5,251.5,327.41027874564458,400.5,39.481735207542741
1,4X1.85,409.0,251.5,331.56430338004947,409.0,42.19575377411887
1,4X1.85,462.5,251.5,351.67931720251909,462.5,56.013505172727982
1,4X1.85,500.0,251.5,362.28801703163015,500.0,64.3482376954884
13,3.5x2.14,57.0,54.0,55.58064516129032,57.0,1.1481635640850449
13,3.5x2.14,63.0,54.0,58.704301075268816,63.0,2.754676418245519
13,3.5x2.14,98.0,54.0,79.613219094247242,98.0,11.680870759839197
13,3.5x2.14,99.0,54.0,79.91686746987952,99.0,11.836581468607969
-1,4X1.85,85.5,56.5,69.995428571428576,85.5,8.0719718563813441
-1,4X1.85,87.5,56.5,70.645444566410532,87.5,8.5364106126812676
-1,4X1.85,133.5,56.5,99.017782909930716,133.5,26.481662519481922
-1,4X1.85,138.0,56.5,104.46294836420969,138.0,27.772754881379647
-1,4X1.85,145.0,56.5,110.98827743406056,145.0,28.986687262128655
-1,4X1.85,166.0,56.5,123.82255830062341,166.0,31.748986221759516
-1,4X1.85,173.0,56.5,127.32671788305591,173.0,32.890037985725456
-1,4X1.85,183.0,56.5,134.27541044087806,183.0,35.272068050242204
-1,4X1.85,194.5,56.5,140.81815968841286,194.5,37.5346196263771
-1,4X1.85,197.5,56.5,142.32509865824784,197.5,38.095705699665153
-1,4X1.85,203.0,56.5,145.13465004505858,203.0,39.190128366326846
0,4X1.85,120.5,108.5,114.82552504038772,120.5,3.3956131761449955
0,4X1.85,148.0,108.5,127.33803901437372,148.0,10.7206593971224
0,4X1.85,160.0,108.5,130.46333182435492,160.0,13.253170421176941
0,4X1.85,498.0,108.5,222.78494124922696,498.0,150.20049511862965
0,4X1.85,512.0,108.5,254.82259391280505,512.0,167.4690240950215
0,4X1.85,550.5,108.5,324.62144173663734,550.5,188.02453026934822
0,4X1.85,575.0,108.5,346.91437847866422,575.0,191.88394963423784
0,4X1.85,589.0,108.5,355.93184656556645,589.0,193.51082643466819
0,4X1.85,733.5,108.5,428.65282017252821,733.5,208.61694697486666
0,4X1.85,743.0,108.5,429.799418220283,743.0,209.07835917991559
0,4X1.85,749.0,108.5,430.50910290237465,749.0,209.3795926320895
0,4X1.85,752.0,108.5,431.10060574137475,752.0,209.6388337623977
0,4X1.85,775.0,108.5,433.49065237285919,775.0,210.76419037334043
0,4X1.85,786.0,108.5,435.47874691277786,786.0,211.78929615068887
0,4X1.85,787.0,108.5,435.57011046133852,787.0,211.83757542150894
0,4X1.85,804.0,108.5,438.58653350515465,804.0,213.48705759031589
0,4X1.85,859.5,108.5,462.03213679359692,859.5,227.33887329079184
0,4X1.85,863.0,108.5,463.96083755732559,863.0,228.47405073178368
0,4X1.85,867.0,108.5,466.65553824023016,867.0,230.05323631820255
0,4X1.85,870.0,108.5,468.57522071104751,870.0,231.17209473671133
0,4X1.85,909.0,108.5,500.92339464698756,909.0,248.86227622119503
0,4X1.85,911.5,108.5,502.80906698826885,911.5,249.83182320070733
0,4X1.85,925.0,108.5,513.7469043552519,925.0,255.32093041352937
0,4X1.85,951.0,108.5,531.39207161125319,951.0,263.90108129286915
0,4X1.85,963.0,108.5,538.3426084331287,963.0,267.25228116406845
-2,4X1.85,138.5,103.5,123.18251066422913,138.5,9.1687295997433242
-2,4X1.85,145.5,103.5,125.71330878485008,145.5,10.652273127507705
12,3.5x2.14,86.0,56.0,72.990228013029309,86.0,8.64457415759393
12,3.5x2.14,93.0,56.0,77.256658595641653,93.0,10.451668026495712
12,3.5x2.14,97.0,56.0,79.354389721627413,97.0,11.421132669815417
12,3.5x2.14,105.0,56.0,82.946332737030417,105.0,13.242661454753598
12,3.5x2.14,130.0,56.0,96.893133997785156,130.0,21.122765364976313
12,3.5x2.14,165.0,56.0,127.38394454382826,165.0,29.31110328295469
12,3.5x2.14,188.0,56.0,135.05518018018017,188.0,32.185159419552406
11,3.5x2.14,39.5,31.0,35.421568627450981,39.5,2.5346559299759908
11,3.5x2.14,95.0,31.0,59.1426735218509,95.0,16.683967721842063
11,3.5x2.14,97.0,31.0,59.947169811320755,97.0,17.379769831924541
11,3.5x2.14,106.0,31.0,64.309819413092555,106.0,20.930884502787894
11,3.5x2.14,127.5,31.0,80.529738302934177,127.5,30.654081719121379
11,3.5x2.14,132.0,31.0,85.280645161290323,132.0,32.589556308090742
11,3.5x2.14,144.0,31.0,96.320170454545448,144.0,36.199150954372293
11,3.5x2.14,184.0,31.0,111.58412836079792,184.0,42.265759638110765
1,4X1.85,290.0,251.5,273.91872427983537,290.0,10.905218613506001
1,4X1.85,293.5,251.5,275.94069343065695,293.5,11.731792656421511
1,4X1.85,295.0,251.5,276.90311418685121,295.0,12.142501262321653
1,4X1.85,330.5,251.5,296.10040816326529,330.5,21.227422642786589
1,4X1.85,347.0,251.5,304.47969875573017,347.0,25.514828400821102
1,4X1.85,355.5,251.5,308.34576067348166,355.5,27.677641839026009
1,4X1.85,359.5,251.5,310.24479768786125,359.5,28.739864340345111
1,4X1.85,366.0,251.5,313.00438356164386,366.0,30.363229299485763
1,4X1.85,402.0,251.5,328.2707705553164,402.0,40.045937152160533
1,4X1.85,416.0,251.5,334.76970297029703,416.0,44.301851586503275
1,4X1.85,425.0,251.5,338.12314427103161,425.0,46.531321755909623
1,4X1.85,452.0,251.5,348.35760683760685,452.0,53.609821641999126
1,4X1.85,462.0,251.5,351.60580431177448,462.0,55.959269682917018
1,4X1.85,464.0,251.5,352.12165731264446,464.0,56.340831314510574
1,4X1.85,478.0,251.5,356.19929846938777,478.0,59.475813476256072
13,3.5x2.14,123.5,54.0,85.884140550807217,123.5,15.881134189462816
13,3.5x2.14,161.0,54.0,97.472073450650342,161.0,27.930532545959082
13,3.5x2.14,164.0,54.0,98.605639097744358,164.0,28.977578936886125
-1,4X1.85,105.0,56.5,74.762820512820511,105.0,12.308536250560673
-1,4X1.85,119.0,56.5,83.056236481615,119.0,19.42256452339744
-1,4X1.85,124.5,56.5,87.816339455351482,124.5,22.256700881317485
-1,4X1.85,149.5,56.5,114.38806851742468,149.5,29.578271986343463
-1,4X1.85,157.5,56.5,119.14976659751038,157.5,30.532652504274932
-1,4X1.85,160.0,56.5,120.92876610505451,160.0,30.959672254969341
-1,4X1.85,171.0,56.5,126.2628877238969,171.0,32.529346306400917
-1,4X1.85,193.0,56.5,140.29531301212717,193.0,37.344652486334006
0,4X1.85,110.0,108.5,109.38888888888889,110.0,0.54772255750516607
0,4X1.85,121.0,108.5,115.26986506746627,121.0,3.6399362037474585
0,4X1.85,123.5,108.5,116.30526992287918,123.5,4.2242860375204794
0,4X1.85,172.0,108.5,131.90291051259774,172.0,14.77417362205076
0,4X1.85,175.0,108.5,132.17501078981442,175.0,15.107405953636901
0,4X1.85,414.0,108.5,137.78435823359473,414.0,34.205827519943647
0,4X1.85,418.0,108.5,138.472416632359,418.0,36.856673688110831
0,4X1.85,439.0,108.5,143.43565358154592,439.0,52.546096088457752
0,4X1.85,472.0,108.5,168.14901156284969,472.0,98.6957336628035
0,4X1.85,477.0,108.5,175.62918486171762,477.0,108.36550589719985
0,4X1.85,503.5,108.5,233.86342042755345,503.5,156.9247384237818
0,4X1.85,505.0,108.5,238.98965919021265,505.0,159.75295465757236
0,4X1.85,506.5,108.5,241.53173687247548,506.5,161.09129057365314
0,4X1.85,540.0,108.5,311.28490770901192,540.0,185.3716669532073
0,4X1.85,560.5,108.5,335.63855304212166,560.5,189.95731368813611
0,4X1.85,590.0,108.5,356.8468988803981,590.0,193.68369379200354
0,4X1.85,603.0,108.5,366.68697801261294,603.0,195.57510544357888
0,4X1.85,609.0,108.5,373.20004974299451,609.0,196.79233858487055
0,4X1.85,613.0,108.5,376.59423014056881,613.0,197.42134053821493
0,4X1.85,634.0,108.5,395.48165760869563,634.0,200.78377152613459
0,4X1.85,643.0,108.5,400.73064992614474,643.0,201.7298638420867
0,4X1.85,659.0,108.5,409.62637127795983,659.0,203.47895663903361
0,4X1.85,714.5,108.5,425.58012605605472,714.5,207.51829508347225
0,4X1.85,764.0,108.5,432.56240167802832,764.0,210.30916131371188
0,4X1.85,771.0,108.5,433.13440649129694,771.0,210.58655725722861
0,4X1.85,801.0,108.5,437.88127824402841,801.0,213.09072459091689
0,4X1.85,842.5,108.5,452.19725226905382,842.5,221.48904210671304
0,4X1.85,851.0,108.5,456.70814896755161,851.0,224.17995799091693
